timestep,reward
1,6.725938566552902
2,6.625938566552902
3,6.525938566552902
4,6.425938566552903
5,6.325938566552903
6,6.2259385665529035
7,6.125938566552904
8,6.025938566552904
9,5.9259385665529045
10,5.825938566552905
11,5.725938566552905
12,5.625938566552906
13,5.525938566552906
14,5.425938566552906
15,5.325938566552907
16,5.225938566552907
17,5.125938566552907
18,5.025938566552908
19,4.925938566552908
20,4.825938566552908
21,4.725938566552909
22,4.625938566552909
23,4.5259385665529095
24,4.42593856655291
25,4.32593856655291
26,4.225938566552911
27,7.538907849829362
28,7.438907849829362
29,7.338907849829362
30,7.238907849829363
31,7.138907849829363
32,7.038907849829363
33,6.938907849829364
34,6.838907849829364
35,6.738907849829364
36,6.638907849829365
37,6.538907849829365
38,9.851877133105816
39,9.751877133105816
40,9.651877133105817
41,9.551877133105817
42,9.451877133105818
43,9.351877133105818
44,9.251877133105818
45,12.564846416382268
46,12.464846416382269
47,12.36484641638227
48,12.26484641638227
49,12.16484641638227
50,12.06484641638227
51,15.37781569965872
52,15.27781569965872
53,15.177815699658721
54,15.077815699658721
55,14.977815699658722
56,18.290784982935172
57,18.19078498293517
58,18.09078498293517
59,17.990784982935168
60,17.890784982935166
61,21.203754266211615
62,21.103754266211613
63,21.00375426621161
64,20.90375426621161
65,24.21672354948806
66,24.116723549488057
67,24.016723549488056
68,27.329692832764504
69,27.229692832764503
70,27.1296928327645
71,27.0296928327645
72,30.342662116040948
73,30.242662116040947
74,30.142662116040945
75,33.4556313993174
76,33.355631399317396
77,33.255631399317394
78,33.15563139931739
79,36.468600682593845
80,36.36860068259384
81,36.26860068259384
82,39.581569965870294
83,39.48156996587029
84,42.794539249146744
85,42.69453924914674
86,42.59453924914674
87,45.90750853242319
88,45.80750853242319
89,45.70750853242319
90,49.02047781569964
91,48.92047781569964
92,52.23344709897609
93,52.13344709897609
94,52.03344709897609
95,55.34641638225254
96,55.24641638225254
97,58.55938566552899
98,61.872354948805445
99,61.77235494880544
100,65.0853242320819
101,64.98532423208191
102,68.29829351535837
103,68.19829351535837
104,68.09829351535838
105,71.41126279863484
106,71.31126279863484
107,71.21126279863485
108,74.52423208191131
109,74.42423208191131
110,77.73720136518777
111,77.63720136518778
112,77.53720136518778
113,80.85017064846424
114,80.75017064846425
115,80.65017064846425
116,83.96313993174071
117,83.86313993174072
118,83.76313993174072
119,87.07610921501718
120,86.97610921501719
121,90.28907849829365
122,90.18907849829365
123,90.08907849829366
124,93.40204778157012
125,93.30204778157012
126,93.20204778157013
127,96.51501706484659
128,96.4150170648466
129,96.3150170648466
130,99.62798634812306
131,99.52798634812306
132,99.42798634812307
133,102.74095563139953
134,102.64095563139954
135,102.54095563139954
136,105.853924914676
137,105.753924914676
138,105.65392491467601
139,105.55392491467602
140,108.86689419795248
141,108.76689419795248
142,112.07986348122894
143,111.97986348122895
144,111.87986348122895
145,111.77986348122896
146,115.09283276450542
