timestep,reward
1,7.651937984496124
2,7.551937984496124
3,7.451937984496125
4,7.351937984496125
5,7.251937984496125
6,7.151937984496126
7,7.051937984496126
8,6.951937984496126
9,6.851937984496127
10,6.751937984496127
11,6.6519379844961275
12,6.551937984496128
13,6.451937984496128
14,6.351937984496129
15,6.251937984496129
16,6.151937984496129
17,6.05193798449613
18,5.95193798449613
19,5.85193798449613
20,5.751937984496131
21,5.651937984496131
22,5.551937984496131
23,5.451937984496132
24,5.351937984496132
25,5.2519379844961325
26,5.151937984496133
27,5.051937984496133
28,8.827906976744195
29,8.727906976744196
30,8.627906976744196
31,8.527906976744196
32,8.427906976744197
33,8.327906976744197
34,8.227906976744197
35,8.127906976744198
36,8.027906976744198
37,7.9279069767441985
38,7.827906976744199
39,7.727906976744199
40,11.503875968992261
41,11.403875968992262
42,11.303875968992262
43,11.203875968992262
44,11.103875968992263
45,11.003875968992263
46,10.903875968992264
47,14.679844961240326
48,14.579844961240326
49,14.479844961240326
50,14.379844961240327
51,14.279844961240327
52,14.179844961240327
53,17.955813953488388
54,17.855813953488386
55,17.755813953488385
56,17.655813953488384
57,17.555813953488382
58,21.331782945736443
59,21.23178294573644
60,21.13178294573644
61,21.03178294573644
62,20.931782945736437
63,24.707751937984497
64,24.607751937984496
65,24.507751937984494
66,24.407751937984493
67,28.183720930232553
68,28.083720930232552
69,27.98372093023255
70,27.88372093023255
71,31.65968992248061
72,31.559689922480608
73,31.459689922480607
74,35.23565891472867
75,35.135658914728666
76,35.035658914728664
77,38.811627906976724
78,38.71162790697672
79,38.61162790697672
80,38.51162790697672
81,42.28759689922478
82,42.18759689922478
83,42.08759689922478
84,45.86356589147284
85,45.76356589147284
86,45.663565891472835
87,49.439534883720896
88,49.339534883720894
89,49.23953488372089
90,49.13953488372089
91,52.91550387596895
92,52.81550387596895
93,52.71550387596895
94,56.49147286821701
95,56.39147286821701
96,56.29147286821701
97,60.06744186046507
98,59.967441860465065
99,59.867441860465064
100,59.76744186046506
101,63.54341085271312
102,63.44341085271312
103,63.34341085271312
104,67.11937984496119
105,67.0193798449612
106,66.9193798449612
107,70.69534883720927
108,70.59534883720927
109,70.49534883720928
110,70.39534883720928
111,74.17131782945735
112,74.07131782945736
113,73.97131782945736
114,77.74728682170543
115,77.64728682170544
116,77.54728682170544
117,81.32325581395351
118,81.22325581395351
119,81.12325581395352
120,81.02325581395353
121,84.7992248062016
122,84.6992248062016
123,84.5992248062016
124,88.37519379844967
125,88.27519379844968
126,88.17519379844968
127,91.95116279069775
128,91.85116279069776
129,91.75116279069776
130,95.52713178294583
131,95.42713178294584
132,95.32713178294584
133,95.22713178294585
134,99.00310077519391
135,98.90310077519392
136,98.80310077519393
137,102.579069767442
138,102.479069767442
139,102.379069767442
140,106.15503875969007
141,106.05503875969008
142,105.95503875969008
143,105.85503875969009
144,109.63100775193816
145,109.53100775193816
146,109.43100775193817
147,113.20697674418624
148,113.10697674418624
149,113.00697674418625
150,116.78294573643431
151,116.68294573643432
152,116.58294573643433
153,116.48294573643433
154,120.2589147286824
155,120.1589147286824
156,120.05891472868241
157,123.83488372093048
158,123.73488372093048
159,123.63488372093049
160,127.41085271317856
161,127.31085271317856
162,127.21085271317857
163,130.98682170542665
164,130.88682170542666
165,130.78682170542666
166,130.68682170542667
167,134.46279069767473
168,134.36279069767474
169,134.26279069767475
170,138.0387596899228
171,137.93875968992282
172,137.83875968992282
173,137.73875968992283
174,141.5147286821709
175,141.4147286821709
176,141.3147286821709
177,145.09069767441898
178,144.99069767441898
179,148.76666666666705
180,148.66666666666706
181,148.56666666666706
182,152.34263565891513
183,152.24263565891513
184,156.0186046511632
185,155.9186046511632
186,159.69457364341127
187,159.59457364341128
188,159.4945736434113
189,163.27054263565935
190,163.17054263565936
191,163.07054263565936
192,166.84651162790743
193,166.74651162790744
194,166.64651162790744
195,166.54651162790745
196,170.32248062015552
197,170.22248062015552
198,170.12248062015553
199,173.8984496124036
200,173.7984496124036
201,173.6984496124036
202,173.5984496124036
203,177.37441860465168
204,177.2744186046517
205,177.1744186046517
206,177.0744186046517
207,180.85038759689976
208,180.75038759689977
209,180.65038759689978
210,184.42635658914784
211,184.32635658914785
212,184.22635658914785
213,184.12635658914786
214,187.90232558139593
215,187.80232558139593
216,187.70232558139594
217,191.478294573644
218,191.378294573644
219,191.27829457364402
220,191.17829457364402
221,194.9542635658921
222,194.8542635658921
223,194.7542635658921
224,198.53023255814017
225,198.43023255814018
226,198.33023255814018
227,198.2302325581402
228,202.00620155038825
229,201.90620155038826
230,201.80620155038827
231,201.70620155038827
232,205.48217054263634
233,205.38217054263635
234,205.28217054263635
235,209.05813953488442
236,208.95813953488442
237,208.85813953488443
238,208.75813953488444
239,212.5341085271325
240,212.4341085271325
241,212.3341085271325
242,216.11007751938058
243,216.0100775193806
244,215.9100775193806
245,215.8100775193806
246,219.58604651162867
247,219.48604651162867
248,219.38604651162868
249,223.16201550387675
250,223.06201550387675
251,222.96201550387676
252,222.86201550387676
253,226.63798449612483
254,226.53798449612484
255,226.43798449612484
256,230.2139534883729
257,230.1139534883729
258,230.01395348837292
259,229.91395348837293
260,233.689922480621
261,233.589922480621
262,233.489922480621
263,233.389922480621
264,237.16589147286908
265,237.06589147286908
266,236.9658914728691
267,240.74186046511716
268,240.64186046511716
269,240.54186046511717
270,240.44186046511717
271,244.21782945736524
272,244.11782945736525
273,244.01782945736525
274,247.79379844961332
275,247.69379844961333
276,247.59379844961333
277,247.49379844961334
278,251.2697674418614
279,251.1697674418614
280,251.06976744186142
281,254.84573643410948
282,254.7457364341095
283,254.6457364341095
284,254.5457364341095
285,258.32170542635754
286,258.2217054263575
287,258.1217054263575
288,261.89767441860556
289,261.79767441860554
290,261.6976744186055
291,261.5976744186055
292,265.37364341085356
293,265.27364341085354
294,265.1736434108535
295,265.0736434108535
296,268.84961240310156
297,268.74961240310154
298,268.6496124031015
299,272.4255813953496
300,272.32558139534956
301,272.22558139534954
302,272.1255813953495
303,275.9015503875976
304,275.80155038759756
305,275.70155038759754
306,279.4775193798456
307,279.3775193798456
308,279.27751937984556
309,279.17751937984553
310,282.9534883720936
311,282.8534883720936
312,282.75348837209356
313,286.5294573643416
314,286.4294573643416
315,286.3294573643416
316,286.22945736434156
317,290.0054263565896
318,289.9054263565896
319,289.8054263565896
320,289.70542635658956
321,293.4813953488376
322,293.3813953488376
323,293.2813953488376
324,297.05736434108564
325,296.9573643410856
326,296.8573643410856
327,296.7573643410856
328,300.53333333333364
329,300.4333333333336
330,300.3333333333336
331,304.10930232558167
332,304.00930232558164
333,303.9093023255816
334,303.8093023255816
335,307.58527131782967
336,307.48527131782964
337,307.3852713178296
338,311.1612403100777
339,311.06124031007766
340,310.96124031007764
341,314.7372093023257
342,314.6372093023257
343,314.53720930232566
344,318.31317829457373
345,318.2131782945737
346,318.1131782945737
347,321.88914728682175
348,321.78914728682173
349,321.6891472868217
350,325.4651162790698
351,325.36511627906975
352,325.26511627906973
353,325.1651162790697
354,328.9410852713178
355,328.84108527131775
356,328.74108527131773
357,332.5170542635658
358,332.4170542635658
359,332.31705426356575
360,336.0930232558138
361,335.9930232558138
362,335.8930232558138
363,339.66899224806184
364,339.5689922480618
365,339.4689922480618
366,343.24496124030986
367,343.14496124030984
368,343.0449612403098
369,346.8209302325579
370,346.72093023255786
371,346.62093023255784
372,350.3968992248059
373,350.2968992248059
374,350.19689922480586
375,353.97286821705393
376,353.8728682170539
377,353.7728682170539
378,357.54883720930195
379,357.4488372093019
380,357.3488372093019
381,361.12480620155
382,361.02480620154995
383,360.9248062015499
384,364.700775193798
385,364.600775193798
386,364.50077519379795
387,364.4007751937979
388,368.176744186046
389,368.07674418604597
390,367.97674418604595
391,371.752713178294
392,371.652713178294
393,371.55271317829397
394,375.32868217054204
395,375.228682170542
396,375.128682170542
397,378.90465116279006
398,378.80465116279004
399,378.70465116279
400,382.4806201550381
401,382.38062015503806
402,382.28062015503804
403,382.180620155038
404,385.9565891472861
405,385.85658914728606
406,385.75658914728604
407,389.5325581395341
408,389.4325581395341
409,389.33255813953406
410,393.1085271317821
411,393.0085271317821
412,392.9085271317821
413,396.68449612403015
414,396.5844961240301
415,396.4844961240301
416,400.26046511627817
417,400.16046511627815
418,400.0604651162781
419,399.9604651162781
420,403.73643410852617
421,403.63643410852615
422,403.5364341085261
423,407.3124031007742
424,407.21240310077417
425,410.98837209302224
426,410.8883720930222
427,410.7883720930222
428,414.56434108527026
429,414.46434108527023
430,414.3643410852702
431,418.1403100775183
432,418.04031007751826
433,417.94031007751823
434,421.7162790697663
435,421.6162790697663
436,421.51627906976626
437,425.2922480620143
438,425.1922480620143
439,425.0922480620143
440,428.86821705426235
441,428.7682170542623
442,428.6682170542623
443,432.44418604651037
444,432.34418604651034
445,432.2441860465103
446,432.1441860465103
447,435.92015503875837
448,435.82015503875834
449,435.7201550387583
450,439.4961240310064
451,439.39612403100637
452,439.29612403100634
453,443.0720930232544
454,442.9720930232544
455,442.87209302325437
456,446.64806201550243
457,446.5480620155024
458,446.4480620155024
459,450.22403100775045
460,450.12403100775043
461,450.0240310077504
462,453.7999999999985
463,453.69999999999845
464,453.59999999999843
465,457.3759689922465
466,457.2759689922465
467,457.17596899224645
468,457.07596899224643
469,460.8519379844945
470,460.7519379844945
471,460.65193798449445
472,464.4279069767425
473,464.3279069767425
474,464.2279069767425
475,468.00387596899054
476,467.9038759689905
477,467.8038759689905
478,471.57984496123856
479,471.47984496123854
480,471.3798449612385
481,475.1558139534866
482,475.05581395348656
483,474.95581395348654
484,474.8558139534865
485,478.6317829457346
486,478.53178294573456
487,478.43178294573454
488,482.2077519379826
489,482.1077519379826
490,482.00775193798256
491,485.78372093023063
492,485.6837209302306
493,485.5837209302306
494,489.35968992247865
495,489.25968992247863
496,489.1596899224786
497,492.9356589147267
498,492.83565891472665
499,492.7356589147266
500,496.5116279069747
501,496.4116279069747
502,496.31162790697465
503,500.0875968992227
504,499.9875968992227
505,499.8875968992227
506,499.78759689922265
507,503.5635658914707
508,503.4635658914707
509,503.36356589147067
510,507.13953488371874
511,507.0395348837187
512,506.9395348837187
513,510.71550387596676
514,510.61550387596674
515,510.5155038759667
516,514.2914728682148
517,514.1914728682148
518,514.0914728682147
519,513.9914728682147
520,517.7674418604628
521,517.6674418604628
522,517.5674418604627
523,521.3434108527108
524,521.2434108527108
525,521.1434108527108
526,524.9193798449588
527,524.8193798449588
528,524.7193798449588
529,528.4953488372068
530,528.3953488372068
531,528.2953488372068
532,528.1953488372068
533,531.9713178294548
534,531.8713178294548
535,531.7713178294548
536,535.5472868217029
537,535.4472868217028
538,535.3472868217028
539,539.1232558139509
540,539.0232558139509
541,538.9232558139508
542,542.6992248061989
543,542.5992248061989
544,542.4992248061989
545,542.3992248061988
546,546.1751937984469
547,546.0751937984469
548,545.9751937984469
549,549.7511627906949
550,549.6511627906949
551,549.5511627906949
552,553.327131782943
553,553.2271317829429
554,553.1271317829429
555,556.903100775191
556,556.803100775191
557,556.7031007751909
558,556.6031007751909
559,560.379069767439
560,560.279069767439
561,560.1790697674389
562,563.955038759687
563,563.855038759687
564,563.755038759687
565,567.531007751935
566,567.431007751935
567,567.331007751935
568,567.231007751935
569,571.006976744183
570,570.906976744183
571,570.806976744183
572,574.582945736431
573,574.482945736431
574,574.382945736431
575,574.282945736431
576,578.058914728679
577,577.958914728679
578,577.858914728679
579,581.6348837209271
580,581.534883720927
581,581.434883720927
582,585.2108527131751
583,585.1108527131751
584,585.010852713175
585,584.910852713175
586,588.6868217054231
587,588.5868217054231
588,588.486821705423
589,592.2627906976711
590,592.1627906976711
591,592.0627906976711
592,595.8387596899191
593,595.7387596899191
594,595.6387596899191
595,599.4147286821672
596,599.3147286821671
597,599.2147286821671
598,599.1147286821671
599,602.8906976744152
600,602.7906976744151
601,602.6906976744151
