timestep,reward
1,7.612500000000001
2,7.512500000000001
3,7.412500000000001
4,7.312500000000002
5,7.212500000000002
6,7.1125000000000025
7,7.012500000000003
8,6.912500000000003
9,6.8125000000000036
10,6.712500000000004
11,6.612500000000004
12,6.512500000000005
13,6.412500000000005
14,6.312500000000005
15,6.212500000000006
16,6.112500000000006
17,6.012500000000006
18,5.912500000000007
19,5.812500000000007
20,5.7125000000000075
21,5.612500000000008
22,5.512500000000008
23,5.4125000000000085
24,5.312500000000009
25,5.212500000000009
26,5.11250000000001
27,5.01250000000001
28,4.91250000000001
29,4.812500000000011
30,4.712500000000011
31,4.612500000000011
32,4.512500000000012
33,4.412500000000012
34,4.312500000000012
35,4.212500000000013
36,4.112500000000013
37,4.0125000000000135
38,3.9125000000000134
39,3.8125000000000133
40,3.7125000000000132
41,3.612500000000013
42,3.512500000000013
43,3.412500000000013
44,3.312500000000013
45,3.212500000000013
46,3.1125000000000127
47,3.0125000000000126
48,2.9125000000000125
49,2.8125000000000124
50,2.7125000000000123
51,2.6125000000000123
52,2.512500000000012
53,6.318750000000012
54,6.218750000000012
55,6.118750000000013
56,6.018750000000013
57,5.9187500000000135
58,5.818750000000014
59,5.718750000000014
60,5.618750000000015
61,5.518750000000015
62,5.418750000000015
63,5.318750000000016
64,9.125000000000016
65,9.025000000000016
66,8.925000000000017
67,8.825000000000017
68,8.725000000000017
69,8.625000000000018
70,8.525000000000018
71,12.331250000000018
72,12.231250000000019
73,12.13125000000002
74,12.03125000000002
75,11.93125000000002
76,11.83125000000002
77,15.63750000000002
78,15.537500000000021
79,15.437500000000021
80,15.337500000000022
81,15.237500000000022
82,19.04375000000002
83,18.94375000000002
84,18.843750000000018
85,18.743750000000016
86,22.550000000000015
87,22.450000000000014
88,22.350000000000012
89,22.25000000000001
90,22.15000000000001
91,25.956250000000008
92,25.856250000000006
93,25.756250000000005
94,29.562500000000004
95,29.462500000000002
96,29.3625
97,29.2625
98,33.06875
99,32.96875
100,32.86875
101,32.76875
102,36.574999999999996
103,36.474999999999994
104,36.37499999999999
105,40.18124999999999
106,40.08124999999999
107,39.98124999999999
108,39.88124999999999
109,43.687499999999986
110,43.587499999999984
111,43.48749999999998
112,47.29374999999998
113,47.19374999999998
114,47.09374999999998
115,46.99374999999998
116,50.799999999999976
117,50.699999999999974
118,50.59999999999997
119,54.40624999999997
120,54.30624999999997
121,54.20624999999997
122,54.10624999999997
123,57.912499999999966
124,57.812499999999964
125,57.71249999999996
126,61.51874999999996
127,61.41874999999996
128,61.31874999999996
129,65.12499999999997
130,65.02499999999998
131,64.92499999999998
132,68.73124999999999
133,68.63125
134,68.53125
135,72.3375
136,72.23750000000001
137,72.13750000000002
138,75.94375000000002
139,75.84375000000003
140,75.74375000000003
141,75.64375000000004
142,79.45000000000005
143,79.35000000000005
144,79.25000000000006
145,83.05625000000006
146,82.95625000000007
147,82.85625000000007
148,82.75625000000008
149,86.56250000000009
150,86.46250000000009
151,86.3625000000001
152,86.2625000000001
153,90.06875000000011
154,89.96875000000011
155,89.86875000000012
156,93.67500000000013
157,93.57500000000013
158,93.47500000000014
159,93.37500000000014
160,97.18125000000015
161,97.08125000000015
162,96.98125000000016
163,96.88125000000016
164,100.68750000000017
165,100.58750000000018
166,100.48750000000018
167,100.38750000000019
168,104.1937500000002
169,104.0937500000002
170,103.9937500000002
171,107.80000000000021
172,107.70000000000022
173,107.60000000000022
174,107.50000000000023
175,111.30625000000023
176,111.20625000000024
177,111.10625000000024
178,114.91250000000025
179,114.81250000000026
180,114.71250000000026
181,118.51875000000027
182,118.41875000000027
183,118.31875000000028
184,118.21875000000028
185,122.02500000000029
186,121.9250000000003
187,121.8250000000003
188,125.6312500000003
189,125.53125000000031
190,125.43125000000032
191,125.33125000000032
192,129.13750000000033
193,129.03750000000034
194,128.93750000000034
195,132.74375000000035
196,132.64375000000035
197,132.54375000000036
198,132.44375000000036
199,136.25000000000037
200,136.15000000000038
201,136.05000000000038
202,139.8562500000004
203,139.7562500000004
204,139.6562500000004
205,143.4625000000004
206,143.3625000000004
207,143.26250000000041
208,143.16250000000042
209,146.96875000000043
210,146.86875000000043
211,146.76875000000044
212,150.57500000000044
213,150.47500000000045
214,150.37500000000045
215,150.27500000000046
216,154.08125000000047
217,153.98125000000047
218,153.88125000000048
219,157.68750000000048
220,157.5875000000005
221,157.4875000000005
222,157.3875000000005
223,161.1937500000005
224,161.0937500000005
225,160.99375000000052
226,164.80000000000052
227,164.70000000000053
228,164.60000000000053
229,164.50000000000054
230,168.30625000000055
231,168.20625000000055
232,168.10625000000056
233,171.91250000000056
234,171.81250000000057
235,171.71250000000057
236,175.51875000000058
237,175.41875000000059
238,175.3187500000006
239,175.2187500000006
240,179.0250000000006
241,178.9250000000006
242,178.8250000000006
